canonical_game_key,game_name,developer,game_url,kongregate_game_ids,best_rank,top_n_appearances,ranking_types,observed_categories,category_tags,platform_flags,facebook_social_candidate,classification_confidence,classification_signals,first_observed_date,first_observed_source,first_ranked_date,first_play_history_date,first_live_metric_date,likely_added_date,likely_added_date_confidence,last_observed_date,last_observed_source,last_ranked_date,last_play_history_date,last_live_metric_date,current_live_metric_status,latest_live_metric_attempt_date,removal_evidence_status,removal_evidence_type,observed_removed_after_date,observed_removed_by_date,removal_confidence,metrics_rows,listing_play_count_rows,max_play_count_observed,page_gap_status,metrics_audit_status,count_source_probe_status,notes
www.kongregate.com/games/ironhidegames/kingdom-rush,Kingdom Rush,Ironhidegames,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,133293,1,1336,browse; top_rated; category_top; homepage_module; most_played,tower-defense; strategy; adventure; strategy-defense,adventure; strategy; strategy-defense; tower-defense; tower_defense,most_played_ranked,no,low,name_or_category:tower_defense; title_or_slug_social_strategy_terms,2011-12-24,ranked_list,2011-12-24,2013-09-18,,2011-12-24,observed_first_seen_not_launch_date,2024-02-14,ranked_list,2024-02-14,2023-08-15,,not_checked,,no_removal_evidence,,,,,30,209,21933015,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/ninjakiwi/bloons-td-5,Bloons TD 5,Ninjakiwi,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,151730,1,1280,browse; top_rated; category_top; homepage_module; most_played,tower-defense; strategy; strategy-defense,strategy; strategy-defense; tower-defense; tower_defense,most_played_ranked,no,low,name_or_category:tower_defense,2012-08-25,ranked_list,2012-08-25,2014-08-25,2026-07-02,2012-08-25,observed_first_seen_not_launch_date,2026-07-02,live_metrics_json,2024-02-14,2026-07-02,2026-07-02,live_metrics_available,2026-07-02,live_metrics_available,,,,high_for_metrics_endpoint,60,110,35474641,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/light_bringer777/learn-to-fly-2,Learn to Fly 2,light_bringer777,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,115608,1,1176,browse; top_rated; homepage_module; category_top; most_played,strategy; sports-racing,racing_sports; sports-racing; strategy,most_played_ranked,no,low,name_or_category:racing_sports,2011-06-18,ranked_list,2011-06-18,2014-10-20,,2011-06-18,observed_first_seen_not_launch_date,2025-06-18,metrics_json,2024-02-14,2025-06-18,,not_checked,,no_removal_evidence,,,,,55,230,31849289,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/ninjakiwi/sas-zombie-assault-4,SAS: Zombie Assault 4,Ninjakiwi,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,216711,1,1082,browse; top_rated; category_top; homepage_module; most_played,shooter,shooter,most_played_ranked,no,,,2014-08-15,ranked_list,2014-08-15,2016-03-07,,2014-08-15,observed_first_seen_not_launch_date,2024-02-14,ranked_list,2024-02-14,2023-06-19,,not_checked,,no_removal_evidence,,,,,28,2,11386255,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/0rava/mutilate-a-doll-2,Mutilate-a-Doll 2,0rava,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,190329,1,968,browse; top_rated; homepage_module; most_played; category_top,more,more,most_played_ranked,no,,,2014-12-17,ranked_list,2014-12-17,2015-06-11,2026-07-02,2014-12-17,observed_first_seen_not_launch_date,2026-07-02,live_metrics_json,2024-02-14,2026-07-02,2026-07-02,live_metrics_available,2026-07-02,live_metrics_available,,,,high_for_metrics_endpoint,106,0,47033253,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/dustinaux/the-enchanted-cave-2,The Enchanted Cave 2,DustinAux,http://www.kongregate.com/games/DustinAux/the-enchanted-cave-2,230534,1,949,browse; top_rated; homepage_module; category_top; most_played,adventure; adventure-rpg,adventure; adventure-rpg,most_played_ranked,no,,,2015-02-07,ranked_list,2015-02-07,2015-09-18,,2015-02-07,observed_first_seen_not_launch_date,2025-05-31,metrics_json,2024-02-14,2025-05-31,,not_checked,,no_removal_evidence,,,,,37,0,3925064,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/soulgame/swords-and-souls,Swords and Souls,SoulGame,https://www.kongregate.com/games/SoulGame/swords-and-souls,249627,1,904,browse; top_rated; homepage_module; most_played; category_top,adventure-rpg,adventure-rpg,most_played_ranked,no,,,2015-10-29,ranked_list,2015-10-29,2015-11-22,,2015-10-29,observed_first_seen_not_launch_date,2024-02-14,ranked_list,2024-02-14,2024-01-29,,not_checked,,no_removal_evidence,,,,,59,0,13107038,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/juppiomenz/bit-heroes,Bit Heroes,Juppiomenz,https://www.kongregate.com/games/Juppiomenz/bit-heroes,266462,1,606,browse; top_rated; most_played; category_top; homepage_module,adventure-rpg; mmo,adventure-rpg; mmo; mmo_multiplayer,most_played_ranked; networked_social_play,no,low,name_or_category:mmo_multiplayer; category:mmo_or_multiplayer; category_social_candidate,2017-02-15,ranked_list,2017-02-15,2017-03-23,,2017-02-15,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-10-25,,not_checked,,no_removal_evidence,,,,,84,8,23400000,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/somethingggg/ngu-idle,NGU IDLE,somethingggg,https://www.kongregate.com/games/somethingggg/ngu-idle,287709,1,598,browse; category_top; top_rated; most_played,idle; adventure,adventure; idle; idle_clicker,most_played_ranked; persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2018-05-04,metrics_json,2018-08-01,2018-05-04,,2018-05-04,observed_first_seen_not_launch_date,2026-06-21,ranked_list,2026-06-21,2025-08-28,,not_checked,,no_removal_evidence,,,,,107,15,22200000,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kurechii/the-kings-league-odyssey,The King's League: Odyssey,kurechii,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,171311,1,580,browse; top_rated; category_top,strategy; strategy-defense,strategy; strategy-defense,,no,,,2013-05-10,ranked_list,2013-05-10,2015-05-01,,2013-05-10,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-05-30,,not_checked,,no_removal_evidence,,,,,24,31,5200000,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kupo707/epic-battle-fantasy-4,Epic Battle Fantasy 4,kupo707,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,167318,1,526,browse; top_rated; category_top,adventure; strategy; adventure-rpg,adventure; adventure-rpg; strategy,,no,low,title_or_slug_social_strategy_terms,2013-03-07,ranked_list,2013-03-07,2015-09-18,,2013-03-07,observed_first_seen_not_launch_date,2025-06-16,metrics_json,2024-02-14,2025-06-16,,not_checked,,no_removal_evidence,,,,,16,59,7823900,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/freerangegames/freefall-tournament,Freefall Tournament,freerangegames,http://www.kongregate.com/games/freerangegames/freefall-tournament,137366; 268913,1,522,browse; top_rated; category_top,shooter,shooter,,no,,,2012-06-15,ranked_list,2012-06-15,2016-12-08,,2012-06-15,observed_first_seen_not_launch_date,2019-04-23,metrics_json,2017-11-12,2019-04-23,,not_checked,,no_removal_evidence,,,,,2,104,8178477,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/tfender/contract-wars,Contract Wars,tfender,http://www.kongregate.com/games/tfender/contract-wars,157402,1,470,browse; most_played; top_rated; category_top,shooter,shooter,most_played_ranked,no,low,title_or_slug_social_strategy_terms,2013-07-24,ranked_list,2013-07-24,2015-04-25,2026-07-02,2013-07-24,observed_first_seen_not_launch_date,2026-07-02,live_metrics_json,2020-01-20,2026-07-02,2026-07-02,live_metrics_available,2026-07-02,live_metrics_available,,,,high_for_metrics_endpoint,10,24,61019792,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/iriysoft/cursed-treasure-dont-touch-my-gems,Cursed Treasure: Don't...,IriySoft,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,79299,1,464,category_top; top_rated; browse; most_played,tower-defense; strategy; strategy-defense,strategy; strategy-defense; tower-defense; tower_defense,most_played_ranked,no,low,name_or_category:tower_defense,2010-06-20,ranked_list,2010-06-20,2015-11-05,,2010-06-20,observed_first_seen_not_launch_date,2024-02-14,ranked_list,2024-02-14,2024-02-13,,not_checked,,no_removal_evidence,,,,,6,278,16733715,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/gameinabottle/gemcraft,GemCraft,gameinabottle,http://www.kongregate.com/games/gameinabottle/gemcraft,14871,1,428,category_top; top_rated; most_played; browse,tower-defense; strategy; adventure,adventure; strategy; tower-defense; tower_defense,most_played_ranked,no,low,name_or_category:tower_defense,2008-08-20,game_page_html; ranked_list,2008-08-20,2008-08-20,,2008-08-20,observed_first_seen_not_launch_date,2024-10-01,metrics_json,2023-11-25,2024-10-01,,not_checked,,no_removal_evidence,,,,,66,271,9549654,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kekgames/unpuzzlex,UnpuzzleX,KekGames,https://www.kongregate.com/games/KekGames/unpuzzlex,322653,1,410,browse; top_rated; category_top,puzzle,puzzle,,no,,,2020-06-20,ranked_list,2020-06-20,2020-07-16,,2020-06-20,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2024-10-07,,not_checked,,no_removal_evidence,,,,,33,14,352800,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/jamesg466/incremancer,Incremancer,JamesG466,https://www.kongregate.com/games/JamesG466/incremancer,312748,1,396,browse; category_top; top_rated,idle,idle; idle_clicker,persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2019-11-15,ranked_list,2019-11-15,2019-11-18,,2019-11-15,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-10-23,,not_checked,,no_removal_evidence,,,,,51,18,2300000,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kupo707/epic-battle-fantasy-5,Epic Battle Fantasy 5,kupo707,https://www.kongregate.com/games/kupo707/epic-battle-fantasy-5,315580,1,389,browse; top_rated; category_top; homepage_module,strategy; adventure; adventure-rpg,adventure; adventure-rpg; strategy,,no,low,title_or_slug_social_strategy_terms,2020-01-21,metrics_json,2020-03-02,2020-01-21,,2020-01-21,observed_first_seen_not_launch_date,2025-06-16,metrics_json,2024-02-14,2025-06-16,,not_checked,,no_removal_evidence,,,,,50,0,1136453,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/armorgames/elephant-quest,Elephant Quest,ArmorGames,http://www.kongregate.com/games/ArmorGames/elephant-quest,110126,1,371,category_top; top_rated; browse,action; adventure,action; adventure,,no,,,2011-04-23,ranked_list,2011-04-23,2014-09-09,,2011-04-23,observed_first_seen_not_launch_date,2024-08-19,metrics_json,2024-02-14,2024-08-19,,not_checked,,no_removal_evidence,,,,,37,191,5158498,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/armorgames/upgrade-complete,UPGRADE COMPLETE!,ArmorGames,http://www.kongregate.com/games/ArmorGames/upgrade-complete,49854,1,359,category_top; top_rated; most_played; browse,shooter; adventure,adventure; shooter,most_played_ranked,no,,,2009-07-06,game_page_html; ranked_list,2009-07-06,2009-07-06,,2009-07-06,observed_first_seen_not_launch_date,2025-07-10,metrics_json,2024-02-14,2025-07-10,,not_checked,,no_removal_evidence,,,,,33,228,6057632,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/gameinabottle/gemcraft-chapter-0,GemCraft chapter 0,gameinabottle,http://www.kongregate.com/games/gameinabottle/gemcraft-chapter-0,45498,1,315,category_top; top_rated; most_played; browse,tower-defense; adventure; strategy,adventure; strategy; tower-defense; tower_defense,most_played_ranked,no,low,name_or_category:tower_defense,2009-07-06,ranked_list,2009-07-06,2019-06-15,,2009-07-06,observed_first_seen_not_launch_date,2024-01-25,metrics_json,2023-11-25,2024-01-25,,not_checked,,no_removal_evidence,,,,,3,187,7867276,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/juicybeast/burrito-bison-revenge,Burrito Bison Revenge,JuicyBeast,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,136305,1,311,category_top; top_rated; browse; most_played,action,action,most_played_ranked,no,,,2012-03-05,ranked_list,2012-03-05,2014-07-22,,2012-03-05,observed_first_seen_not_launch_date,2024-02-14,ranked_list,2024-02-14,2024-01-29,,not_checked,,no_removal_evidence,,,,,31,105,11321628,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/siread/retro-bowl,Retro Bowl,siread,https://www.kongregate.com/games/siread/retro-bowl,316009,1,294,browse; top_rated; category_top; most_played; homepage_module,sports-racing,racing_sports; sports-racing,most_played_ranked,no,low,name_or_category:racing_sports,2020-02-26,metrics_json,2021-01-06,2020-02-26,,2020-02-26,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-08-17,,not_checked,,no_removal_evidence,,,,,31,3,7700000,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/nerdook/monster-slayers,Monster Slayers,nerdook,http://www.kongregate.com/games/nerdook/monster-slayers,92661,1,291,category_top; top_rated,action; adventure; strategy,action; adventure; strategy,,no,,,2010-10-13,ranked_list,2010-10-13,2019-03-27,,2010-10-13,observed_first_seen_not_launch_date,2023-11-25,ranked_list,2023-11-25,2022-09-03,,not_checked,,no_removal_evidence,,,,,2,114,4604175,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/armorgames/sonny,Sonny,ArmorGames,http://www.kongregate.com/games/ArmorGames/sonny,9053,1,285,top_rated; most_played; category_top; browse,adventure; strategy,adventure; strategy,most_played_ranked,no,,,2008-04-15,ranked_list,2008-04-15,2008-04-20,,2008-04-15,observed_first_seen_not_launch_date,2023-11-15,ranked_list,2023-11-15,2022-10-09,,not_checked,,no_removal_evidence,,,,,74,245,10691280,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/foreverkul/toss-the-turtle,Toss the Turtle,Foreverkul,http://www.kongregate.com/games/Foreverkul/toss-the-turtle,56614,1,260,category_top; top_rated; browse,action,action,,no,,,2009-12-07,ranked_list,2009-12-07,2022-02-15,,2009-12-07,observed_first_seen_not_launch_date,2024-03-29,metrics_json,2024-02-14,2024-03-29,,not_checked,,no_removal_evidence,,,,,6,111,10200537,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/togeproductions/infectonator-2,Infectonator 2,TogeProductions,http://www.kongregate.com/games/TogeProductions/infectonator-2,151307,1,255,category_top; top_rated; browse,action; strategy,action; strategy,,no,,,2012-11-01,ranked_list,2012-11-01,2015-05-19,,2012-11-01,observed_first_seen_not_launch_date,2025-10-01,metrics_json,2024-02-14,2025-10-01,,not_checked,,no_removal_evidence,,,,,28,40,6377755,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/togeproductions/infectonator-world-dominator,Infectonator : World D...,TogeProductions,http://www.kongregate.com/games/TogeProductions/infectonator-world-dominator,71709,1,246,top_rated; category_top; browse,strategy,strategy,,no,,,2010-02-17,ranked_list,2010-02-17,2015-10-21,,2010-02-17,observed_first_seen_not_launch_date,2024-03-08,metrics_json,2019-07-18,2024-03-08,,not_checked,,no_removal_evidence,,,,,6,207,9008736,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/playsaurus/clicker-heroes,Clicker Heroes,Playsaurus,http://www.kongregate.com/games/Playsaurus/clicker-heroes,216826,1,216,category_top; most_played,idle; adventure,adventure; idle; idle_clicker,most_played_ranked; persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2014-08-20,ranked_list,2014-08-20,2018-01-08,2026-07-02,2014-08-20,observed_first_seen_not_launch_date,2026-07-02,live_metrics_json,2024-02-14,2026-07-02,2026-07-02,live_metrics_available,2026-07-02,live_metrics_available,,,,high_for_metrics_endpoint,27,1,34904723,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/seancooper/boxhead-2play-rooms,Boxhead: 2Play Rooms,SeanCooper,http://www.kongregate.com/games/SeanCooper/boxhead-2play-rooms,1109,1,209,category_top; most_played; browse,shooter,shooter,most_played_ranked,no,,,2007-06-13,ranked_list,2007-06-13,2007-06-22,,2007-06-13,observed_first_seen_not_launch_date,2023-11-25,ranked_list,2023-11-25,2021-11-28,,not_checked,,no_removal_evidence,,,,,81,98,15991891,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/2darray/the-company-of-myself,The Company of Myself,2DArray,http://www.kongregate.com/games/2DArray/the-company-of-myself,64124,1,208,category_top; top_rated; browse,puzzle; adventure,adventure; puzzle,,no,,,2009-12-03,ranked_list,2009-12-03,2014-12-18,,2009-12-03,observed_first_seen_not_launch_date,2025-05-31,metrics_json,2024-02-14,2025-05-31,,not_checked,,no_removal_evidence,,,,,7,123,6089067,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/tukkun/anti-idle-the-game,Anti-Idle: The Game,Tukkun,http://www.kongregate.com/games/Tukkun/anti-idle-the-game,66881,1,194,category_top,idle; adventure,adventure; idle; idle_clicker,persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2011-02-09,ranked_list,2011-02-09,2014-12-20,,2011-02-09,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-09-30,,not_checked,,no_removal_evidence,,,,,65,64,16500000,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/swarmsim/swarm-simulator,Swarm Simulator,swarmsim,https://www.kongregate.com/games/swarmsim/swarm-simulator,232394,1,193,category_top; most_played,idle,idle; idle_clicker,most_played_ranked; persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2015-02-23,ranked_list,2015-02-23,2017-09-01,,2015-02-23,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2024-08-19,,not_checked,,no_removal_evidence,,,,,22,18,12600000,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/juicetin/strike-force-heroes-2,Strike Force Heroes 2,JuiceTin,https://www.kongregate.com/games/JuiceTin/strike-force-heroes-2,174645,1,180,category_top; top_rated; browse,shooter,shooter,,no,,,2013-07-24,ranked_list,2013-07-24,2016-04-20,,2013-07-24,observed_first_seen_not_launch_date,2025-03-30,metrics_json,2024-02-14,2025-03-30,,not_checked,,no_removal_evidence,,,,,30,17,5388256,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/conartists/the-last-stand-2,The Last Stand 2,ConArtists,http://www.kongregate.com/games/ConArtists/the-last-stand-2,16583,1,178,category_top; most_played; top_rated,action; adventure,action; adventure,most_played_ranked,no,,,2008-07-24,ranked_list,2008-07-24,2018-02-09,,2008-07-24,observed_first_seen_not_launch_date,2023-02-26,metrics_json,2015-04-30,2023-02-26,,not_checked,,no_removal_evidence,,,,,4,158,5307586,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/codename_enter/crusaders-of-the-lost-idols,Crusaders of the Lost Idols,Codename_Enter,https://www.kongregate.com/games/Codename_Enter/crusaders-of-the-lost-idols,243503,1,173,category_top; most_played; top_rated,idle; strategy,idle; idle_clicker; strategy,most_played_ranked; persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2015-08-09,ranked_list,2015-08-09,2018-04-19,,2015-08-09,observed_first_seen_not_launch_date,2024-01-20,count_source_probe; metrics_json,2023-11-29,2024-01-20,,not_checked,,no_removal_evidence,,,,,16,0,23393475,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/armorgames/sonny-2,Sonny 2,ArmorGames,http://www.kongregate.com/games/ArmorGames/sonny-2,44161,1,172,top_rated; category_top; most_played; browse,adventure; strategy,adventure; strategy,most_played_ranked,no,,,2009-05-06,ranked_list,2009-05-06,2014-08-07,,2009-05-06,observed_first_seen_not_launch_date,2023-11-15,ranked_list,2023-11-15,2022-10-09,,not_checked,,no_removal_evidence,,,,,4,139,7622190,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/divinegames/realm-grinder,Realm Grinder,DivineGames,https://www.kongregate.com/games/DivineGames/realm-grinder,239558,1,167,category_top; most_played,idle,idle; idle_clicker,most_played_ranked; persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2015-07-26,ranked_list,2015-07-26,2015-12-02,2026-07-02,2015-07-26,observed_first_seen_not_launch_date,2026-07-02,live_metrics_json,2024-02-14,2026-07-02,2026-07-02,live_metrics_available,2026-07-02,live_metrics_available,,,,high_for_metrics_endpoint,57,0,35838850,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/gazthomas/tangerine-tycoon,Tangerine Tycoon,GazThomas,https://www.kongregate.com/games/GazThomas/tangerine-tycoon,230468,1,166,category_top; most_played,idle; puzzle,idle; idle_clicker; puzzle,most_played_ranked; persistent_progression,no,low,name_or_category:idle_clicker; category:idle,2015-01-25,metrics_json,2015-02-06,2015-01-25,,2015-01-25,observed_first_seen_not_launch_date,2024-10-08,metrics_json,2024-02-14,2024-10-08,,not_checked,,no_removal_evidence,,,,,9,0,3580687,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/preecep/desktop-tower-defense-1-5,Desktop Tower Defense 1.5,preecep,http://www.kongregate.com/games/preecep/desktop-tower-defense-1-5,,1,160,most_played; browse; top_rated; category_top,tower-defense,tower-defense; tower_defense,most_played_ranked,no,low,name_or_category:tower_defense,2007-07-14,ranked_list,2007-07-14,2019-10-11,,2007-07-14,observed_first_seen_not_launch_date,2019-10-11,metrics_json,2011-04-28,2019-10-11,,not_checked,,no_removal_evidence,,,,,1,160,9830079,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/masasgames/escape-game-computer-office-escape,Escape Game - Computer Office Escape,masasgames,https://www.kongregate.com/games/masasgames/escape-game-computer-office-escape,320582,1,158,browse; category_top; top_rated,puzzle,escape_room; puzzle,,no,low,name_or_category:escape_room,2020-06-02,ranked_list,2020-06-02,2020-06-21,,2020-06-02,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-10-03,,not_checked,,no_removal_evidence,,,,,46,14,498500,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/player_03/run-3,Run 3,player_03,https://www.kongregate.com/games/player_03/run-3,192194,1,154,category_top; most_played,action,action,most_played_ranked,no,,,2014-06-06,ranked_list,2014-06-06,2014-12-05,,2014-06-06,observed_first_seen_not_launch_date,2025-05-23,metrics_json,2024-02-14,2025-05-23,,not_checked,,no_removal_evidence,,,,,35,7,16744934,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/flyanvil/decision-2,Decision 2,FlyAnvil,https://www.kongregate.com/games/FlyAnvil/decision-2,153010,1,146,category_top,shooter; strategy,shooter; strategy,,no,,,2012-09-10,ranked_list,2012-09-10,2022-06-03,,2012-09-10,observed_first_seen_not_launch_date,2024-02-14,ranked_list,2024-02-14,2022-06-03,,not_checked,,no_removal_evidence,,,,,1,15,3005489,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/kupo707/epic-battle-fantasy-3,Epic Battle Fantasy 3,kupo707,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-3,90613,1,144,top_rated; category_top; browse,adventure; strategy; adventure-rpg,adventure; adventure-rpg; strategy,,no,low,title_or_slug_social_strategy_terms,2010-09-06,ranked_list,2010-09-06,2016-01-29,,2010-09-06,observed_first_seen_not_launch_date,2024-02-22,metrics_json,2024-02-14,2024-02-22,,not_checked,,no_removal_evidence,,,,,9,111,10943058,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/blockadeboss/blockade3d,Blockade3D,blockadeboss,https://www.kongregate.com/games/blockadeboss/blockade3d,256997,1,141,category_top; browse,shooter,shooter,,no,,,2016-08-17,ranked_list,2016-08-17,2019-03-28,,2016-08-17,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-03-30,,not_checked,,no_removal_evidence,,,,,10,21,668800,,has_metrics,recovered_count,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/weasel/endless-zombie-rampage-2,Endless Zombie Rampage 2,Weasel,http://www.kongregate.com/games/Weasel/endless-zombie-rampage-2,44621,1,138,category_top; browse,shooter,shooter,,no,,,2010-07-29,ranked_list,2010-07-29,2023-02-11,,2010-07-29,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-04-26,,not_checked,,no_removal_evidence,,,,,3,91,2500718,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/iriysoft/cursed-treasure-2-remastered,Cursed Treasure 2 Remastered,IriySoft,https://www.kongregate.com/games/IriySoft/cursed-treasure-2-remastered,310846,1,128,category_top,tower-defense; strategy; strategy-defense; adventure,adventure; strategy; strategy-defense; tower-defense; tower_defense,,no,low,name_or_category:tower_defense,2019-11-17,ranked_list,2019-11-17,2019-12-15,,2019-11-17,observed_first_seen_not_launch_date,2026-07-03,ranked_list,2026-07-03,2025-03-15,,not_checked,,no_removal_evidence,,,,,11,30,2000000,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/graebor/sort-the-court,Sort the Court!,graebor,https://www.kongregate.com/games/graebor/sort-the-court,283209,1,120,browse; category_top; top_rated,strategy; adventure-rpg,adventure-rpg; strategy,,no,,,2017-10-25,ranked_list,2017-10-25,2018-02-04,,2017-10-25,observed_first_seen_not_launch_date,2025-09-13,ranked_list,2025-09-13,2025-04-11,,not_checked,,no_removal_evidence,,,,,33,0,2679389,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
www.kongregate.com/games/jiggmin/platform-racing-2,Platform Racing 2,Jiggmin,http://www.kongregate.com/games/Jiggmin/platform-racing-2,10110,1,109,most_played; top_rated; category_top; browse,sports-racing,racing_sports; sports-racing,most_played_ranked,no,low,name_or_category:racing_sports,2008-05-03,ranked_list,2008-05-03,2014-09-18,2026-07-02,2008-05-03,observed_first_seen_not_launch_date,2026-07-02,live_metrics_json,2024-02-14,2026-07-02,2026-07-02,live_metrics_available,2026-07-02,live_metrics_available,,,,high_for_metrics_endpoint,37,104,33546781,,has_metrics,,"Likely added date is the first observed archive/listing/history date, not a confirmed launch date."
