game_name,game_url,previous_date,previous_plays,previous_source,current_date,current_plays,drop,current_source,reason
Bloons Tower Defense 4,http://www.kongregate.com/games/Ninjakiwi/bloons-tower-defense-4,2011-12-05,9137883,top_rated,2011-12-05,9043257,94626,category_top,"Same-day observations from different captures or sources disagree; treat as source/cache conflict, not a monotonic counter decrease."
Cursed Treasure: Don't...,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,2011-12-05,11567210,top_rated,2011-12-05,11520456,46754,category_top,"Same-day observations from different captures or sources disagree; treat as source/cache conflict, not a monotonic counter decrease."
Cursed Treasure: Level...,http://www.kongregate.com/games/IriySoft/cursed-treasure-level-pack,2011-12-05,2307217,top_rated,2011-12-05,2286841,20376,category_top,"Same-day observations from different captures or sources disagree; treat as source/cache conflict, not a monotonic counter decrease."
GemCraft,http://www.kongregate.com/games/gameinabottle/gemcraft,2011-12-02,7752383,category_top,2011-12-05,7749210,3173,category_top,Small cross-listing/category drift between archived listing pages; keep raw rows but exclude from true counter decreases.
GemCraft chapter 0,http://www.kongregate.com/games/gameinabottle/gemcraft-chapter-0,2011-12-02,6091131,category_top,2011-12-05,6088365,2766,category_top,Small cross-listing/category drift between archived listing pages; keep raw rows but exclude from true counter decreases.
GemCraft,http://www.kongregate.com/games/gameinabottle/gemcraft,2008-09-06,1708524,browse,2008-09-06,1705903,2621,game_page_html,"Same-day observations from different captures or sources disagree; treat as source/cache conflict, not a monotonic counter decrease."
GemCraft,http://www.kongregate.com/games/gameinabottle/gemcraft,2008-10-10,2082652,game_page_html,2008-10-10,2080125,2527,game_page_html,"Same-day observations from different captures or sources disagree; treat as source/cache conflict, not a monotonic counter decrease."
