date,game_name,game_url,plays_count_observed,favorites_count_observed,plays_text,favorites_text,metrics_url,capture_timestamp,capture_url,parser,confidence,notes
2014-08-25,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,16435063,119531,"16,435,063","119,531",http://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20140825113901,https://web.archive.org/web/20140825113901/http://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20140825113901_http_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_0415da93434c5f94.json
2015-04-25,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,32085276,228679,"32,085,276","228,679",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20150425205430,https://web.archive.org/web/20150425205430/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20150425205430_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_d1747aeeb75c8f7b.json
2015-12-14,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,42096947,285025,"42,096,947","285,025",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20151214202834,https://web.archive.org/web/20151214202834/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20151214202834_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_02e915f250e87208.json
2015-12-14,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,42097062,285025,"42,097,062","285,025",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20151214203056,https://web.archive.org/web/20151214203056/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20151214203056_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_d23b834e15b930df.json
2015-12-14,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,42097125,285026,"42,097,125","285,026",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20151214203226,https://web.archive.org/web/20151214203226/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20151214203226_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_b65938e54471dde2.json
2015-12-14,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,42097757,285029,"42,097,757","285,029",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20151214204901,https://web.archive.org/web/20151214204901/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20151214204901_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_83b0c489caebf2a4.json
2016-01-21,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,2786294,37348,"2,786,294","37,348",http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20160121153901,https://web.archive.org/web/20160121153901/http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160121153901_http_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_7105a5e30e1c19cf.json
2016-02-02,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,44236645,297462,"44,236,645","297,462",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20160202134336,https://web.archive.org/web/20160202134336/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160202134336_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_ebb1c99016b51579.json
2016-02-29,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,3341828,44430,"3,341,828","44,430",http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20160229170131,https://web.archive.org/web/20160229170131/http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160229170131_http_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_2e89f23d835d8931.json
2016-02-29,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,3341842,44430,"3,341,842","44,430",http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20160229170240,https://web.archive.org/web/20160229170240/http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160229170240_http_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_23c52d846ecf9b7b.json
2016-03-07,SAS: Zombie Assault 4,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,6484756,60692,"6,484,756","60,692",http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4/metrics.json,20160307152356,https://web.archive.org/web/20160307152356/http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160307152356_http_www.kongregate.com_games_Ninjakiwi_sas-zombie-assault-4_metrics.json_fa1915976fe0e6ea.json
2016-06-10,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,23763558,191036,"23,763,558","191,036",http://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20160610055835,https://web.archive.org/web/20160610055835/http://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160610055835_http_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_cfdaeb6a904957a9.json
2016-09-18,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,5507264,70570,"5,507,264","70,570",http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20160918190928,https://web.archive.org/web/20160918190928/http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160918190928_http_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_0d55c00c7e48bd69.json
2016-09-19,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,5513186,70624,"5,513,186","70,624",http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20160919145219,https://web.archive.org/web/20160919145219/http://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20160919145219_http_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_455261776e68192c.json
2016-11-15,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,25251448,201989,"25,251,448","201,989",http://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20161115021646,https://web.archive.org/web/20161115021646/http://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20161115021646_http_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_fce7861932a75137.json
2017-04-11,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,57246978,367452,"57,246,978","367,452",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20170411130603,https://web.archive.org/web/20170411130603/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20170411130603_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_28ca36bb38d262d3.json
2018-01-08,Clicker Heroes,http://www.kongregate.com/games/Playsaurus/clicker-heroes,32305711,86460,"32,305,711","86,460",http://www.kongregate.com/games/playsaurus/clicker-heroes/metrics.json,20180108174400,https://web.archive.org/web/20180108174400/http://www.kongregate.com/games/playsaurus/clicker-heroes/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20180108174400_http_www.kongregate.com_games_playsaurus_clicker-heroes_metrics.json_9009f6f782d5a8e1.json
2019-02-05,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,36279733,96138,"36,279,733","96,138",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20190205032921,https://web.archive.org/web/20190205032921/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20190205032921_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_f25b56a5f327fd30.json
2019-02-05,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,36279733,96138,"36,279,733","96,138",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20190205032929,https://web.archive.org/web/20190205032929/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20190205032929_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_f500a2ece444e785.json
2019-03-11,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,36804594,96990,"36,804,594","96,990",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20190311050501,https://web.archive.org/web/20190311050501/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20190311050501_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_df65b05b8dfb1211.json
2019-10-03,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,39645990,101351,"39,645,990","101,351",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20191003194114,https://web.archive.org/web/20191003194114/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191003194114_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_0fe499124de12ef7.json
2019-10-17,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32055408,239851,"32,055,408","239,851",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20191017183740,https://web.archive.org/web/20191017183740/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191017183740_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_06c648a3a56d8f58.json
2019-10-21,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,39877852,101661,"39,877,852","101,661",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20191021040558,https://web.archive.org/web/20191021040558/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191021040558_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_cec27aa080ef227d.json
2019-10-21,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,11229269,121801,"11,229,269","121,801",https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20191021040600,https://web.archive.org/web/20191021040600/https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191021040600_https_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_be5d60801998c935.json
2019-10-27,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32096267,239991,"32,096,267","239,991",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20191027045009,https://web.archive.org/web/20191027045009/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191027045009_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_cd738033b9e85bf7.json
2019-10-27,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32096268,239991,"32,096,268","239,991",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20191027045019,https://web.archive.org/web/20191027045019/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191027045019_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_fc167efd95493d58.json
2019-10-27,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,39964603,101799,"39,964,603","101,799",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20191027045019,https://web.archive.org/web/20191027045019/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191027045019_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_3ed2bef49b7e7796.json
2019-10-27,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,11246276,121905,"11,246,276","121,905",https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20191027045020,https://web.archive.org/web/20191027045020/https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191027045020_https_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_6e71f8960a464a8e.json
2019-11-07,Learn to Fly 2,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,30349105,217223,"30,349,105","217,223",https://www.kongregate.com/games/light_bringer777/learn-to-fly-2/metrics.json,20191107154615,https://web.archive.org/web/20191107154615/https://www.kongregate.com/games/light_bringer777/learn-to-fly-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191107154615_https_www.kongregate.com_games_light_bringer777_learn-to-fly-2_metrics.json_704fa5be0935e3fd.json
2019-11-07,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,40127158,102022,"40,127,158","102,022",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20191107134124,https://web.archive.org/web/20191107134124/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191107134124_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_2a3310d6486192a2.json
2019-11-07,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,11277832,122095,"11,277,832","122,095",https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20191107154544,https://web.archive.org/web/20191107154544/https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191107154544_https_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_aa8dd6950a9292d3.json
2019-11-25,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32240535,240481,"32,240,535","240,481",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20191125185329,https://web.archive.org/web/20191125185329/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191125185329_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_f1da7b55ffcbd5a5.json
2019-12-07,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32292897,240661,"32,292,897","240,661",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20191207205528,https://web.archive.org/web/20191207205528/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191207205528_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_89d8f4038d8f490c.json
2019-12-07,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,40545263,102540,"40,545,263","102,540",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20191207205530,https://web.archive.org/web/20191207205530/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191207205530_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_697c8ff85a4d4037.json
2019-12-07,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,11357111,122572,"11,357,111","122,572",https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20191207205523,https://web.archive.org/web/20191207205523/https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20191207205523_https_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_9c0d3dbc834a2eaa.json
2020-01-02,Sonny 2,http://www.kongregate.com/games/ArmorGames/sonny-2,7535317,69748,"7,535,317","69,748",https://www.kongregate.com/games/ArmorGames/sonny-2/metrics.json,20200102204304,https://web.archive.org/web/20200102204304/https://www.kongregate.com/games/ArmorGames/sonny-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200102204304_https_www.kongregate.com_games_ArmorGames_sonny-2_metrics.json_a851d195c4078cf2.json
2020-01-08,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32428829,241144,"32,428,829","241,144",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20200108214037,https://web.archive.org/web/20200108214037/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200108214037_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_d4fefd749109bb98.json
2020-01-08,Learn to Fly 2,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,30420693,217664,"30,420,693","217,664",https://www.kongregate.com/games/light_bringer777/learn-to-fly-2/metrics.json,20200108214041,https://web.archive.org/web/20200108214041/https://www.kongregate.com/games/light_bringer777/learn-to-fly-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200108214041_https_www.kongregate.com_games_light_bringer777_learn-to-fly-2_metrics.json_f8bd2517f9ec11aa.json
2020-01-21,Clicker Heroes,http://www.kongregate.com/games/Playsaurus/clicker-heroes,34126823,90862,"34,126,823","90,862",https://www.kongregate.com/games/Playsaurus/clicker-heroes/metrics.json,20200121045139,https://web.archive.org/web/20200121045139/https://www.kongregate.com/games/Playsaurus/clicker-heroes/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200121045139_https_www.kongregate.com_games_Playsaurus_clicker-heroes_metrics.json_5ee8a8892a75657e.json
2020-01-21,Contract Wars,http://www.kongregate.com/games/tfender/contract-wars,61007139,390259,"61,007,139","390,259",http://www.kongregate.com/games/tfender/contract-wars/metrics.json,20200121045140,https://web.archive.org/web/20200121045140/http://www.kongregate.com/games/tfender/contract-wars/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200121045140_http_www.kongregate.com_games_tfender_contract-wars_metrics.json_1a42d84f21732534.json
2020-01-28,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,41170548,103333,"41,170,548","103,333",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200128093857,https://web.archive.org/web/20200128093857/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200128093857_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_69b1bec19754d071.json
2020-01-29,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,41189083,103360,"41,189,083","103,360",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200129194242,https://web.archive.org/web/20200129194242/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200129194242_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_29e0062bde9e003d.json
2020-02-04,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,41262159,103453,"41,262,159","103,453",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200204174140,https://web.archive.org/web/20200204174140/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200204174140_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_613da854dde4b4cf.json
2020-03-10,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32694545,242066,"32,694,545","242,066",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20200310024748,https://web.archive.org/web/20200310024748/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200310024748_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_11b4fb6c990687d5.json
2020-03-23,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,32750638,242246,"32,750,638","242,246",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20200323070014,https://web.archive.org/web/20200323070014/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200323070014_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_9405e26c0d76eeff.json
2020-03-24,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,41881595,104291,"41,881,595","104,291",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200324050522,https://web.archive.org/web/20200324050522/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200324050522_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_5b68c7a0261e13c8.json
2020-04-02,Swords and Souls,http://www.kongregate.com/games/SoulGame/swords-and-souls,11641600,124350,"11,641,600","124,350",https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,20200402130328,https://web.archive.org/web/20200402130328/https://www.kongregate.com/games/SoulGame/swords-and-souls/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200402130328_https_www.kongregate.com_games_SoulGame_swords-and-souls_metrics.json_6e532ce99dd56a8c.json
2020-04-23,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,42283821,104886,"42,283,821","104,886",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200423011044,https://web.archive.org/web/20200423011044/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200423011044_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_5ef5e7e0cad8f588.json
2020-04-23,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,42285284,104888,"42,285,284","104,888",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200423042801,https://web.archive.org/web/20200423042801/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200423042801_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_7390a29b526c1a5e.json
2020-04-27,Clicker Heroes,http://www.kongregate.com/games/Playsaurus/clicker-heroes,34270691,91198,"34,270,691","91,198",https://www.kongregate.com/games/Playsaurus/clicker-heroes/metrics.json,20200427132157,https://web.archive.org/web/20200427132157/https://www.kongregate.com/games/Playsaurus/clicker-heroes/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200427132157_https_www.kongregate.com_games_Playsaurus_clicker-heroes_metrics.json_fa628f1d782bc642.json
2020-04-27,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,42342899,105001,"42,342,899","105,001",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200427132152,https://web.archive.org/web/20200427132152/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200427132152_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_39972b1d04dfc3dc.json
2020-04-27,Platform Racing 2,http://www.kongregate.com/games/Jiggmin/platform-racing-2,33152801,80673,"33,152,801","80,673",http://www.kongregate.com/games/Jiggmin/platform-racing-2/metrics.json,20200427132152,https://web.archive.org/web/20200427132152/http://www.kongregate.com/games/Jiggmin/platform-racing-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200427132152_http_www.kongregate.com_games_Jiggmin_platform-racing-2_metrics.json_9c6662723e0724b9.json
2020-04-29,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,42371151,105045,"42,371,151","105,045",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200429125446,https://web.archive.org/web/20200429125446/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200429125446_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_75ffe9a2b57dea33.json
2020-04-29,Platform Racing 2,http://www.kongregate.com/games/Jiggmin/platform-racing-2,33153513,80672,"33,153,513","80,672",http://www.kongregate.com/games/Jiggmin/platform-racing-2/metrics.json,20200429125445,https://web.archive.org/web/20200429125445/http://www.kongregate.com/games/Jiggmin/platform-racing-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200429125445_http_www.kongregate.com_games_Jiggmin_platform-racing-2_metrics.json_d449d1c33eed3ebd.json
2020-06-22,Mutilate-a-Doll 2,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,43062439,106162,"43,062,439","106,162",https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,20200622000926,https://web.archive.org/web/20200622000926/https://www.kongregate.com/games/0rava/mutilate-a-doll-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200622000926_https_www.kongregate.com_games_0rava_mutilate-a-doll-2_metrics.json_bc309a54db97aa79.json
2020-07-16,Bloons TD 5,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,33130334,243693,"33,130,334","243,693",https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,20200716172826,https://web.archive.org/web/20200716172826/https://www.kongregate.com/games/Ninjakiwi/bloons-td-5/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200716172826_https_www.kongregate.com_games_Ninjakiwi_bloons-td-5_metrics.json_2ee39a9092517c6e.json
2020-07-16,Learn to Fly 2,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,30629484,219033,"30,629,484","219,033",https://www.kongregate.com/games/light_bringer777/learn-to-fly-2/metrics.json,20200716172536,https://web.archive.org/web/20200716172536/https://www.kongregate.com/games/light_bringer777/learn-to-fly-2/metrics.json,metrics_json,high,Extracted from archived game metrics JSON data/raw/game_metrics/json/20200716172536_https_www.kongregate.com_games_light_bringer777_learn-to-fly-2_metrics.json_22457983cf81ee67.json
