pattern_id,original_url,year,month,week_start,capture_count,usable_html_count,first_capture_timestamp,last_capture_timestamp,sample_capture_url,status_codes_seen,mime_types_seen,notes
pat_001,https://www.kongregate.com/,2024,06,2024-06-17,24,24,20240617033915,20240623233753,https://web.archive.org/web/20240617033915/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,06,2024-06-24,20,20,20240624010508,20240630231236,https://web.archive.org/web/20240624010508/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,07,2024-07-01,13,13,20240701013013,20240707070206,https://web.archive.org/web/20240701013013/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,07,2024-07-08,12,12,20240708204816,20240714025415,https://web.archive.org/web/20240708204816/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,07,2024-07-15,27,27,20240715092427,20240721214226,https://web.archive.org/web/20240715092427/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,07,2024-07-22,20,20,20240722025027,20240728114612,https://web.archive.org/web/20240722025027/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,07,2024-07-29,3,3,20240729220448,20240730175828,https://web.archive.org/web/20240729220448/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,08,2024-07-29,14,14,20240801001150,20240804185239,https://web.archive.org/web/20240801001150/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,08,2024-08-05,23,23,20240806012736,20240811231416,https://web.archive.org/web/20240806012736/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,08,2024-08-12,23,23,20240812050404,20240818211323,https://web.archive.org/web/20240812050404/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,08,2024-08-19,19,19,20240819022116,20240825221220,https://web.archive.org/web/20240819022116/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,08,2024-08-26,11,11,20240826024649,20240831054003,https://web.archive.org/web/20240826024649/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,09,2024-08-26,4,4,20240901102426,20240901232337,https://web.archive.org/web/20240901102426/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,09,2024-09-02,8,8,20240902062633,20240908132159,https://web.archive.org/web/20240902062633/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,09,2024-09-09,47,47,20240909012339,20240915110537,https://web.archive.org/web/20240909012339/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,09,2024-09-16,35,35,20240916005133,20240922191221,https://web.archive.org/web/20240916005133/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,09,2024-09-23,18,18,20240923075312,20240928205814,https://web.archive.org/web/20240923075312/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,09,2024-09-30,2,2,20240930165230,20240930191349,https://web.archive.org/web/20240930165230/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,10,2024-09-30,21,21,20241001095805,20241006200226,https://web.archive.org/web/20241001095805/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,10,2024-10-07,36,36,20241007040153,20241013131840,https://web.archive.org/web/20241007040153/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,10,2024-10-14,4,4,20241014012644,20241016191022,https://web.archive.org/web/20241014012644/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,11,2024-11-04,16,16,20241104184847,20241110162854,https://web.archive.org/web/20241104184847/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,11,2024-11-11,30,30,20241111164011,20241117214233,https://web.archive.org/web/20241111164011/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,11,2024-11-18,37,37,20241118000328,20241124234617,https://web.archive.org/web/20241118000328/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,11,2024-11-25,58,58,20241125054042,20241130173724,https://web.archive.org/web/20241125054042/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,12,2024-11-25,5,5,20241201000401,20241201233809,https://web.archive.org/web/20241201000401/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,12,2024-12-02,18,18,20241202150755,20241208214500,https://web.archive.org/web/20241202150755/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,12,2024-12-09,612,612,20241209024025,20241215232909,https://web.archive.org/web/20241209024025/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,12,2024-12-16,48,48,20241216001331,20241222202530,https://web.archive.org/web/20241216001331/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,12,2024-12-23,14,14,20241223070217,20241229092713,https://web.archive.org/web/20241223070217/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2024,12,2024-12-30,4,4,20241230031423,20241231213829,https://web.archive.org/web/20241230031423/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,01,2024-12-30,9,9,20250101060043,20250105010704,https://web.archive.org/web/20250101060043/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,01,2025-01-06,19,19,20250106070614,20250112210032,https://web.archive.org/web/20250106070614/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,01,2025-01-13,30,30,20250113081234,20250119225128,https://web.archive.org/web/20250113081234/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,01,2025-01-20,32,32,20250120125011,20250126084134,https://web.archive.org/web/20250120125011/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,01,2025-01-27,17,17,20250127200210,20250131171216,https://web.archive.org/web/20250127200210/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,02,2025-01-27,3,3,20250201003302,20250201175759,https://web.archive.org/web/20250201003302/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,02,2025-02-03,15,15,20250203055955,20250209140716,https://web.archive.org/web/20250203055955/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,02,2025-02-10,18,18,20250210050518,20250216053459,https://web.archive.org/web/20250210050518/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,02,2025-02-17,10,10,20250217020049,20250223065518,https://web.archive.org/web/20250217020049/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,02,2025-02-24,7,7,20250224003000,20250228221629,https://web.archive.org/web/20250224003000/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,03,2025-02-24,3,3,20250301080535,20250302203108,https://web.archive.org/web/20250301080535/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,03,2025-03-03,10,10,20250304005839,20250308201138,https://web.archive.org/web/20250304005839/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,03,2025-03-10,7,7,20250310063258,20250313224708,https://web.archive.org/web/20250310063258/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,03,2025-03-17,20,20,20250317054111,20250323111246,https://web.archive.org/web/20250317054111/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,03,2025-03-24,47,47,20250324005436,20250330192505,https://web.archive.org/web/20250324005436/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,03,2025-03-31,7,7,20250331142430,20250331153056,https://web.archive.org/web/20250331142430/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,04,2025-03-31,28,28,20250401042459,20250406225356,https://web.archive.org/web/20250401042459/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,04,2025-04-07,5,5,20250407092312,20250413103500,https://web.archive.org/web/20250407092312/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,04,2025-04-14,14,14,20250416081115,20250420221524,https://web.archive.org/web/20250416081115/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,04,2025-04-21,13,13,20250421172851,20250427223943,https://web.archive.org/web/20250421172851/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,04,2025-04-28,4,4,20250428145943,20250429114520,https://web.archive.org/web/20250428145943/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,05,2025-04-28,9,9,20250501171016,20250503231352,https://web.archive.org/web/20250501171016/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,05,2025-05-05,10,10,20250505043956,20250511111024,https://web.archive.org/web/20250505043956/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,05,2025-05-12,16,16,20250512114418,20250518131444,https://web.archive.org/web/20250512114418/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,05,2025-05-19,12,12,20250519121427,20250525005310,https://web.archive.org/web/20250519121427/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,05,2025-05-26,7,7,20250529182655,20250531124247,https://web.archive.org/web/20250529182655/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,06,2025-05-26,1,1,20250601105458,20250601105458,https://web.archive.org/web/20250601105458/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,06,2025-06-02,8,8,20250604172915,20250608205250,https://web.archive.org/web/20250604172915/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,06,2025-06-09,11,11,20250610120208,20250615151815,https://web.archive.org/web/20250610120208/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,06,2025-06-16,31,31,20250616021324,20250622033105,https://web.archive.org/web/20250616021324/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,06,2025-06-23,13,13,20250625040332,20250629222618,https://web.archive.org/web/20250625040332/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,06,2025-06-30,3,3,20250630075501,20250630153458,https://web.archive.org/web/20250630075501/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,07,2025-06-30,8,8,20250701063546,20250706183851,https://web.archive.org/web/20250701063546/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,07,2025-07-07,12,12,20250707234859,20250713134926,https://web.archive.org/web/20250707234859/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,07,2025-07-14,8,8,20250714032728,20250719111821,https://web.archive.org/web/20250714032728/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,07,2025-07-21,10,10,20250721215129,20250727012123,https://web.archive.org/web/20250721215129/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,07,2025-07-28,3,3,20250728142340,20250731010014,https://web.archive.org/web/20250728142340/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,08,2025-07-28,12,12,20250801080154,20250803221920,https://web.archive.org/web/20250801080154/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,08,2025-08-04,17,17,20250804004100,20250809144450,https://web.archive.org/web/20250804004100/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,08,2025-08-11,282,282,20250811005328,20250817233215,https://web.archive.org/web/20250811005328/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,08,2025-08-18,159,159,20250818004707,20250824140949,https://web.archive.org/web/20250818004707/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,08,2025-08-25,29,29,20250825060818,20250831191018,https://web.archive.org/web/20250825060818/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,09,2025-09-01,3,3,20250906222046,20250907184004,https://web.archive.org/web/20250906222046/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,09,2025-09-08,10,10,20250908040106,20250914080505,https://web.archive.org/web/20250908040106/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,09,2025-09-15,15,15,20250915034522,20250921191037,https://web.archive.org/web/20250915034522/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,09,2025-09-22,11,11,20250922070738,20250928221732,https://web.archive.org/web/20250922070738/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,09,2025-09-29,9,9,20250929003757,20250930220347,https://web.archive.org/web/20250929003757/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,10,2025-09-29,22,22,20251001111723,20251005233927,https://web.archive.org/web/20251001111723/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,10,2025-10-06,38,38,20251006052736,20251012220604,https://web.archive.org/web/20251006052736/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,10,2025-10-13,65,65,20251013022155,20251019220116,https://web.archive.org/web/20251013022155/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,10,2025-10-20,49,49,20251020044702,20251026223746,https://web.archive.org/web/20251020044702/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,10,2025-10-27,16,16,20251027005356,20251031230339,https://web.archive.org/web/20251027005356/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,11,2025-10-27,8,8,20251101134424,20251102234004,https://web.archive.org/web/20251101134424/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,11,2025-11-03,72,72,20251103120105,20251109204542,https://web.archive.org/web/20251103120105/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,11,2025-11-10,65,65,20251110090359,20251116235709,https://web.archive.org/web/20251110090359/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,11,2025-11-17,61,61,20251117000029,20251123234156,https://web.archive.org/web/20251117000029/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,11,2025-11-24,43,43,20251124003217,20251130230204,https://web.archive.org/web/20251124003217/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,12,2025-12-01,51,51,20251201012655,20251207202630,https://web.archive.org/web/20251201012655/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,12,2025-12-08,321,321,20251208014939,20251214230953,https://web.archive.org/web/20251208014939/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,12,2025-12-15,65,65,20251215001555,20251221235950,https://web.archive.org/web/20251215001555/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,12,2025-12-22,85,85,20251222061725,20251228232610,https://web.archive.org/web/20251222061725/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2025,12,2025-12-29,20,20,20251229040052,20251231220023,https://web.archive.org/web/20251229040052/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,01,2025-12-29,23,23,20260101000138,20260104220048,https://web.archive.org/web/20260101000138/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,01,2026-01-05,303,303,20260105090128,20260111232406,https://web.archive.org/web/20260105090128/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,01,2026-01-12,392,392,20260112001400,20260118233322,https://web.archive.org/web/20260112001400/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,01,2026-01-19,84,84,20260119011506,20260125220226,https://web.archive.org/web/20260119011506/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,01,2026-01-26,83,83,20260126003100,20260131220128,https://web.archive.org/web/20260126003100/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,02,2026-01-26,7,7,20260201005013,20260201220047,https://web.archive.org/web/20260201005013/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,02,2026-02-02,763,763,20260202001031,20260208185210,https://web.archive.org/web/20260202001031/http://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,02,2026-02-09,51,51,20260209030048,20260215235342,https://web.archive.org/web/20260209030048/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,02,2026-02-16,57,57,20260216072442,20260222232635,https://web.archive.org/web/20260216072442/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,02,2026-02-23,32,32,20260223030342,20260228183736,https://web.archive.org/web/20260223030342/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,03,2026-02-23,6,6,20260301030910,20260301204351,https://web.archive.org/web/20260301030910/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,03,2026-03-02,54,54,20260302043207,20260308182750,https://web.archive.org/web/20260302043207/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,03,2026-03-09,59,59,20260309005057,20260315231513,https://web.archive.org/web/20260309005057/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,03,2026-03-16,95,95,20260316025356,20260322195745,https://web.archive.org/web/20260316025356/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,03,2026-03-23,69,69,20260323035206,20260329223637,https://web.archive.org/web/20260323035206/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,03,2026-03-30,17,17,20260330004045,20260331164425,https://web.archive.org/web/20260330004045/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,04,2026-03-30,40,40,20260401001453,20260405200153,https://web.archive.org/web/20260401001453/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_001,https://www.kongregate.com/,2026,04,2026-04-06,4,4,20260406035124,20260406162550,https://web.archive.org/web/20260406035124/https://www.kongregate.com/,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2025,10,2025-10-06,3,3,20251009013727,20251011075113,https://web.archive.org/web/20251009013727/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2025,10,2025-10-13,1,1,20251015173329,20251015173329,https://web.archive.org/web/20251015173329/http://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2025,11,2025-11-10,1,1,20251111172905,20251111172905,https://web.archive.org/web/20251111172905/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2025,11,2025-11-17,2,2,20251117123422,20251122092750,https://web.archive.org/web/20251117123422/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2025,12,2025-12-01,1,1,20251203171039,20251203171039,https://web.archive.org/web/20251203171039/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,01,2026-01-05,1,1,20260110070928,20260110070928,https://web.archive.org/web/20260110070928/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,02,2026-02-23,2,2,20260227095251,20260227095252,https://web.archive.org/web/20260227095251/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,04,2026-03-30,2,2,20260405192842,20260405192846,https://web.archive.org/web/20260405192842/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,04,2026-04-06,1,1,20260412001022,20260412001022,https://web.archive.org/web/20260412001022/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,04,2026-04-13,3,3,20260415230709,20260419210201,https://web.archive.org/web/20260415230709/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,04,2026-04-27,1,1,20260427192445,20260427192445,https://web.archive.org/web/20260427192445/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,05,2026-04-27,1,1,20260503064958,20260503064958,https://web.archive.org/web/20260503064958/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,05,2026-05-04,1,1,20260510173551,20260510173551,https://web.archive.org/web/20260510173551/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/action-games,2026,05,2026-05-11,2,2,20260514223242,20260514223244,https://web.archive.org/web/20260514223242/https://www.kongregate.com/en/action-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2025,10,2025-10-06,2,2,20251007045255,20251009100720,https://web.archive.org/web/20251007045255/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2025,10,2025-10-20,1,1,20251020130958,20251020130958,https://web.archive.org/web/20251020130958/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2025,11,2025-11-10,2,2,20251113175751,20251116185758,https://web.archive.org/web/20251113175751/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2025,11,2025-11-17,2,2,20251122040128,20251122092742,https://web.archive.org/web/20251122040128/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,01,2026-01-12,2,2,20260115144325,20260115144337,https://web.archive.org/web/20260115144325/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,02,2026-02-09,2,2,20260215155254,20260215155256,https://web.archive.org/web/20260215155254/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,04,2026-04-06,2,2,20260411175506,20260412142116,https://web.archive.org/web/20260411175506/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,04,2026-04-13,3,3,20260413230957,20260419210206,https://web.archive.org/web/20260413230957/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,04,2026-04-20,1,1,20260420041416,20260420041416,https://web.archive.org/web/20260420041416/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,05,2026-04-27,1,1,20260503065003,20260503065003,https://web.archive.org/web/20260503065003/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,05,2026-05-04,3,3,20260504121626,20260510173606,https://web.archive.org/web/20260504121626/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
pat_002,https://www.kongregate.com/en/idle-games,2026,06,2026-06-01,1,1,20260603170930,20260603170930,https://web.archive.org/web/20260603170930/https://www.kongregate.com/en/idle-games,200,text/html,Digest-collapsed pilot coverage bucket.
