game_name,game_url,source_page_timestamp,source_page_path,source_type,endpoint_url,cdx_status,cdx_rows,sample_timestamp,sample_original,sample_mimetype,sample_path,count_signal,parsed_plays,notes
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,20170730093649,data/raw/developer_game_lists/html/20170730093649_http_www.kongregate.com_80_accounts_SandmanZA_1ce406fdc78f7a5e.html,developer_game_list,http://www.kongregate.com:80/accounts/SandmanZA,cached,8,20170730093649,http://www.kongregate.com:80/accounts/SandmanZA,text/html,data/raw/developer_game_lists/html/20170730093649_http_www.kongregate.com_80_accounts_SandmanZA_1ce406fdc78f7a5e.html,,,developer_page_status=cached; target_not_found_in_sample
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,20170323172631,data/raw/developer_game_lists/html/20170323172631_http_www.kongregate.com_80_accounts_SandmanZA_2ad5a6d971c85a0e.html,developer_game_list,http://www.kongregate.com:80/accounts/SandmanZA,cached,8,20170323172631,http://www.kongregate.com:80/accounts/SandmanZA,text/html,data/raw/developer_game_lists/html/20170323172631_http_www.kongregate.com_80_accounts_SandmanZA_2ad5a6d971c85a0e.html,,,developer_page_status=cached; target_not_found_in_sample
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,20161101075230,data/raw/developer_game_lists/html/20161101075230_http_www.kongregate.com_80_accounts_SandmanZA_88fbb41a7b85be47.html,developer_game_list,http://www.kongregate.com:80/accounts/SandmanZA,cached,8,20161101075230,http://www.kongregate.com:80/accounts/SandmanZA,text/html,data/raw/developer_game_lists/html/20161101075230_http_www.kongregate.com_80_accounts_SandmanZA_88fbb41a7b85be47.html,,,developer_page_status=cached; target_not_found_in_sample
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,20170730093649,data/raw/developer_game_lists/html/20170730093649_http_www.kongregate.com_80_accounts_SandmanZA_1ce406fdc78f7a5e.html,developer_game_list,https://www.kongregate.com/accounts/SandmanZA,cached,8,20170730093649,http://www.kongregate.com:80/accounts/SandmanZA,text/html,data/raw/developer_game_lists/html/20170730093649_http_www.kongregate.com_80_accounts_SandmanZA_1ce406fdc78f7a5e.html,,,developer_page_status=cached; target_not_found_in_sample
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,20170323172631,data/raw/developer_game_lists/html/20170323172631_http_www.kongregate.com_80_accounts_SandmanZA_2ad5a6d971c85a0e.html,developer_game_list,https://www.kongregate.com/accounts/SandmanZA,cached,8,20170323172631,http://www.kongregate.com:80/accounts/SandmanZA,text/html,data/raw/developer_game_lists/html/20170323172631_http_www.kongregate.com_80_accounts_SandmanZA_2ad5a6d971c85a0e.html,,,developer_page_status=cached; target_not_found_in_sample
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,20161101075230,data/raw/developer_game_lists/html/20161101075230_http_www.kongregate.com_80_accounts_SandmanZA_88fbb41a7b85be47.html,developer_game_list,https://www.kongregate.com/accounts/SandmanZA,cached,8,20161101075230,http://www.kongregate.com:80/accounts/SandmanZA,text/html,data/raw/developer_game_lists/html/20161101075230_http_www.kongregate.com_80_accounts_SandmanZA_88fbb41a7b85be47.html,,,developer_page_status=cached; target_not_found_in_sample
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,,,developer_game_list,http://www.kongregate.com/accounts/SandmanZA/games,cached,0,,,,,,,developer_game_list_cdx_no_rows
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,,,developer_game_list,http://www.kongregate.com:80/accounts/SandmanZA/games,cached,0,,,,,,,developer_game_list_cdx_no_rows
LT-Breakout,http://www.kongregate.com/games/SandmanZA/lt-breakout,,,developer_game_list,https://www.kongregate.com/accounts/SandmanZA/games,cached,0,,,,,,,developer_game_list_cdx_no_rows
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211026181744,data/raw/developer_game_lists/html/20211026181744_https_www.kongregate.com_games_JasonNumberXIII_4509ab48864531ea.html,developer_game_list,http://www.kongregate.com/games/JasonNumberXIII,cached,7,20211026181744,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20211026181744_https_www.kongregate.com_games_JasonNumberXIII_4509ab48864531ea.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20220819052329,data/raw/developer_game_lists/html/20220819052329_https_www.kongregate.com_games_JasonNumberXIII_a69d99784efc9500.html,developer_game_list,http://www.kongregate.com/games/JasonNumberXIII,cached,7,20220819052329,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20220819052329_https_www.kongregate.com_games_JasonNumberXIII_a69d99784efc9500.html,,,developer_page_status=cached; target_found_without_play_count
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20200804120037,data/raw/developer_game_lists/html/20200804120037_https_www.kongregate.com_games_JasonNumberXIII_f93c5f4776874f05.html,developer_game_list,http://www.kongregate.com/games/JasonNumberXIII,cached,7,20200804120037,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20200804120037_https_www.kongregate.com_games_JasonNumberXIII_f93c5f4776874f05.html,,,developer_page_status=cached; target_not_found_in_sample
Surrounded,https://www.kongregate.com/games/JasonNumberXIII/surrounded,20211026181744,data/raw/developer_game_lists/html/20211026181744_https_www.kongregate.com_games_JasonNumberXIII_4509ab48864531ea.html,developer_game_list,http://www.kongregate.com:80/games/JasonNumberXIII,cached,7,20211026181744,https://www.kongregate.com/games/JasonNumberXIII,text/html,data/raw/developer_game_lists/html/20211026181744_https_www.kongregate.com_games_JasonNumberXIII_4509ab48864531ea.html,,,developer_page_status=cached; target_found_without_play_count
